,Longitude,Latitude,case
250,-89.91192,35.539321,no
251,-89.911267,35.539668999999996,no
252,-89.90974,35.541959999999996,no
253,-89.907579,35.542121,no
254,-89.90727299999999,35.5433,no
255,-89.90732799999999,35.544067999999996,no
256,-89.907787,35.544672999999996,no
257,-89.90833599999999,35.546361,no
258,-89.90933199999999,35.547973,no
259,-89.91040799999999,35.548761,no
260,-89.913232,35.549563,no
261,-89.914675,35.54961,no
262,-89.916189,35.549872,no
263,-89.919319,35.549828999999995,no
264,-89.924145,35.550561,no
265,-89.929101,35.551545,no
266,-89.94139299999999,35.556554999999996,yes
267,-89.94475399999999,35.560308,no
268,-89.946911,35.56358,no
269,-89.954196,35.576049999999995,no
270,-89.95669,35.581426,no
271,-89.95792399999999,35.585499,no
272,-89.95789599999999,35.587261,no
273,-89.956749,35.590511,yes
274,-89.954145,35.594263999999995,no
275,-89.95114699999999,35.597491,no
276,-89.945405,35.601611,no
277,-89.9325,35.607865,no
278,-89.92444587388259,35.610598063058696,no
279,-89.919619,35.612235999999996,no
280,-89.912172,35.617055,no
281,-89.910687,35.617536,yes
282,-89.90602899999999,35.616144999999996,no
283,-89.899789,35.615061,no
284,-89.896999,35.614882,no
285,-89.894346,35.615535,no
286,-89.876548,35.626653,no
287,-89.863875,35.630787999999995,no
288,-89.856619,35.634443999999995,yes
289,-89.85388999999999,35.638261,no
290,-89.8532961348426,35.6399868037818,no
291,-89.8519439657585,35.6439162791687,no
292,-89.85182499999999,35.644262,no
293,-89.85086299999999,35.650208,no
294,-89.851176,35.657432,no
295,-89.85351,35.663033999999996,no
296,-89.858935,35.66906,no
297,-89.861277,35.670063999999996,no
298,-89.86478199999999,35.670384999999996,no
299,-89.872078,35.668487,no
300,-89.877158,35.666136,no
301,-89.878534,35.66482,no
302,-89.882893,35.657463,no
303,-89.88493199999999,35.655107,no
304,-89.886979,35.653636999999996,yes
305,-89.89050999999999,35.652408,no
306,-89.898916,35.650904,no
307,-89.90614699999999,35.651145,no
308,-89.915427,35.652781999999995,no
309,-89.922749,35.655293,no
310,-89.93103599999999,35.660044,yes
311,-89.9326532025712,35.6614879399671,no
312,-89.937383,35.665711,no
313,-89.9427,35.675121,no
314,-89.950161,35.682432999999996,no
315,-89.95330299999999,35.686417999999996,no
316,-89.9535088280989,35.686771100204005,no
317,-89.955753,35.690621,yes
318,-89.956589,35.695485999999995,no
319,-89.95693299999999,35.711677,no
320,-89.95815332780249,35.7192888651076,no
321,-89.958882,35.723834,no
322,-89.958687,35.727706,no
323,-89.956254,35.733385999999996,no
324,-89.953983,35.73616,no
325,-89.950278,35.738493,yes
326,-89.94458825405749,35.7411793019909,no
327,-89.93212909024389,35.7470616519054,no
328,-89.921642505497,35.7520126872888,no
329,-89.9191873750856,35.7531718289761,no
330,-89.915491,35.754917,no
331,-89.91313199999999,35.757301999999996,no
332,-89.90999599999999,35.759395999999995,no
333,-89.9067956228554,35.7591569408728,no
334,-89.90553799999999,35.759063,yes
335,-89.88816299999999,35.750077,no
336,-89.883535,35.744983999999995,no
337,-89.877256,35.741369,no
338,-89.872845,35.741299,yes
339,-89.863874,35.747592,no
340,-89.85770699999999,35.750077,no
341,-89.84634299999999,35.755732,no
342,-89.832895,35.754905,no
343,-89.824923,35.755714999999995,no
344,-89.82121599999999,35.756716,no
345,-89.81445599999999,35.759941,yes
346,-89.812891,35.761154,no
347,-89.80928,35.764379,no
348,-89.79924899999999,35.775439,no
349,-89.797231,35.780117,no
350,-89.79705299999999,35.782648,no
351,-89.799331,35.788503,no
352,-89.796324,35.792806999999996,no
353,-89.781793,35.805084,yes
354,-89.765457,35.809512999999995,no
355,-89.765442,35.811214,no
356,-89.757874,35.810415,no
357,-89.743025,35.805817,no
358,-89.734044,35.806174,no
359,-89.72342599999999,35.809382,no
360,-89.72065058220959,35.8111013203344,no
361,-89.719915,35.811557,no
362,-89.706085,35.818259999999995,yes
363,-89.703875,35.820281,no
364,-89.70196362236759,35.8238402100194,no
365,-89.70174999999999,35.824238,no
366,-89.701045,35.828227,no
367,-89.70140699999999,35.830985,no
368,-89.702883,35.834153,no
369,-89.704351,35.835726,no
370,-89.709261,35.838910999999996,yes
371,-89.729517,35.847632,no
372,-89.74942399999999,35.852955,no
373,-89.764343,35.858312999999995,yes
374,-89.769413,35.861557999999995,no
375,-89.77246699999999,35.865097999999996,no
376,-89.77329399999999,35.867426,no
377,-89.773564,35.871697,no
378,-89.77285499999999,35.876244,no
379,-89.771726,35.879723999999996,no
380,-89.768743,35.886663,no
381,-89.765689,35.891299,yes
382,-89.756312,35.89806,no
383,-89.75485014601279,35.8989028139669,no
384,-89.741241,35.906749,no
385,-89.714934,35.906247,yes
386,-89.688141,35.896946,no
387,-89.68182,35.88999,no
388,-89.67701199999999,35.88572,no
389,-89.669553,35.883281,no
390,-89.66599,35.882867999999995,yes
391,-89.656229,35.888118999999996,no
392,-89.648365,35.893767,no
393,-89.64534599999999,35.891419,no
394,-89.644395,35.894782,no
395,-89.64655599999999,35.899802,no
396,-89.644838,35.904351,yes
397,-89.646711,35.908007999999995,no
398,-89.65034,35.917795,no
399,-89.652279,35.921462,no
400,-89.65614699999999,35.92581,yes
401,-89.671117,35.935795,no
402,-89.676621,35.940539,no
403,-89.68692399999999,35.947716,no
404,-89.699871,35.954063,no
405,-89.71022699999999,35.959826,no
406,-89.714565,35.963034,yes
407,-89.718796,35.968283,no
408,-89.719679,35.970939,no
409,-89.71996999999999,35.97462,no
410,-89.718801,35.985015,no
411,-89.719168,35.985976,yes
412,-89.728442,35.993567999999996,no
413,-89.731218,35.996879,no
414,-89.73309499999999,36.000608,no
415,-89.706932,36.000980999999996,no
416,-89.705677,36.005018,no
417,-89.703571,36.00804,no
418,-89.692437,36.020506999999995,no
419,-89.688577,36.029238,no
420,-89.687254,36.034048,yes
421,-89.6853671544237,36.04589256418439,no
422,-89.684439,36.051719,no
423,-89.681946,36.072336,no
424,-89.68002899999999,36.082494,yes
425,-89.678821,36.084635999999996,no
426,-89.672463,36.091837,no
427,-89.666598,36.095802,no
428,-89.657709,36.099128,no
429,-89.64301999999999,36.10362,no
430,-89.628305,36.106853,no
431,-89.625078,36.108131,no
432,-89.6212415635364,36.110322973999494,no
433,-89.615128,36.113816,no
434,-89.61287899610069,36.1147799075232,no
435,-89.601936,36.11947,no
436,-89.598946,36.121778,no
437,-89.59400000000001,36.12719,yes
438,-89.59307,36.129698999999995,no
439,-89.592102,36.135636999999996,no
440,-89.591605,36.144096,no
441,-89.59220599999999,36.15012,no
442,-89.594397,36.155457,no
443,-89.600871,36.164558,no
444,-89.60700399999999,36.171178999999995,yes
445,-89.61399383818829,36.176651176422,no
446,-89.618228,36.179966,no
447,-89.62380399999999,36.183127999999996,no
448,-89.629452,36.185382,no
449,-89.636893,36.188950999999996,no
450,-89.64479,36.194100999999996,no
451,-89.654876,36.20153,no
452,-89.6581725079971,36.2033048786044,no
453,-89.664144,36.20652,no
454,-89.67253783305479,36.211637273839095,no
455,-89.679548,36.215911,no
456,-89.68509280107669,36.219745991602295,no
457,-89.69263,36.224959,yes
458,-89.699677,36.230821,no
459,-89.70039299999999,36.2315167867001,no
460,-89.704459,36.235468,no
461,-89.70524999999999,36.236568,no
462,-89.705545,36.238136,no
463,-89.705328,36.239898,no
464,-89.70351099999999,36.243412,no
465,-89.7006437161605,36.2472712677991,no
466,-89.699817,36.248384,no
467,-89.698568,36.250591,no
468,-89.695235,36.252766,yes
469,-89.6937894191635,36.2525131061791,no
470,-89.69130799999999,36.252078999999995,no
471,-89.686229,36.249507,no
472,-89.678046,36.248284,no
473,-89.652518,36.250692,no
474,-89.64218199999999,36.249486,no
475,-89.63678999999999,36.248079,no
476,-89.624416,36.243305,no
477,-89.611145,36.239270999999995,no
478,-89.60651,36.238327999999996,no
479,-89.602374,36.238105999999995,no
480,-89.58732599999999,36.239484,yes
481,-89.57754399999999,36.242262,no
482,-89.573928,36.243843,no
483,-89.56499699999999,36.250067,no
484,-89.56220599999999,36.250909,no
485,-89.557991,36.251037,no
486,-89.553563,36.250341,no
487,-89.548952,36.248200000000004,no
488,-89.544743,36.247484,no
489,-89.54162099999999,36.247890999999996,no
490,-89.53922899999999,36.248821,no
491,-89.534745,36.252576,yes
492,-89.53450699999999,36.261801999999996,no
493,-89.535529,36.270541,yes
494,-89.5372552543441,36.2743522735706,no
495,-89.537675,36.275279,no
496,-89.539487,36.277367999999996,no
497,-89.544797,36.280457999999996,no
498,-89.546577,36.280439,no
499,-89.549219,36.278749999999995,no
500,-89.554289,36.277750999999995,no
501,-89.578492,36.288317,no
502,-89.58433699999999,36.29334,no
503,-89.58981999999999,36.296814,no
504,-89.611819,36.309087999999996,yes
505,-89.619242,36.320726,no
506,-89.6201657461607,36.322805112780294,no
507,-89.620255,36.323006,no
508,-89.6198,36.329546,no
509,-89.61584099999999,36.336085,no
510,-89.610689,36.340441999999996,yes
511,-89.605668,36.342234,no
512,-89.600544,36.342985,no
513,-89.58163599999999,36.342357,no
514,-89.560439,36.337745999999996,no
515,-89.545006,36.336808999999995,no
516,-89.538079,36.337496,no
517,-89.53182199999999,36.339245999999996,yes
518,-89.527029,36.341679,no
519,-89.522695,36.344789,no
520,-89.519,36.348600000000005,no
521,-89.513178,36.359897,no
522,-89.51117751259179,36.367843959382704,no
523,-89.509722,36.373626,yes
524,-89.509558,36.375065,no
525,-89.51038,36.378356,no
526,-89.513956,36.384890999999996,no
527,-89.52529299999999,36.400445999999995,no
528,-89.54233699999999,36.420103,yes
529,-89.544221,36.423684,no
530,-89.545255,36.427079,no
531,-89.545503,36.4307,no
532,-89.54506099999999,36.434915,no
533,-89.54340599999999,36.43877,no
534,-89.54086799999999,36.441559,no
535,-89.52727399999999,36.451544999999996,no
536,-89.52519,36.453990999999995,no
537,-89.523427,36.456572,no
538,-89.52102099999999,36.461934,no
539,-89.51971999999999,36.467002,no
540,-89.51967543539689,36.4687147865949,no
541,-89.51950099999999,36.475418999999995,no
542,-89.520642,36.478668,no
543,-89.522674,36.481305,yes
544,-89.53452399999999,36.491431999999996,no
545,-89.5385067264189,36.4969323583636,no
546,-89.539232,36.497934,no
547,-89.498036,36.497887,no
548,-89.492537,36.497775,no
549,-89.485427,36.497491,yes
550,-89.48671,36.494954,no
551,-89.493495,36.4787,no
552,-89.494248,36.475972,no
553,-89.494074,36.473225,no
554,-89.49319799999999,36.470124,no
555,-89.49067,36.465528,no
556,-89.486215,36.461619999999996,yes
557,-89.47653199999999,36.457845999999996,no
558,-89.471718,36.457001,no
559,-89.464153,36.457189,yes
560,-89.460436,36.45814,no
561,-89.453081,36.461285,no
562,-89.44846799999999,36.46442,no
563,-89.436763,36.474432,no
564,-89.429311,36.481874999999995,no
565,-89.42294199999999,36.489381,no
566,-89.41977,36.493896,no
567,-89.41727499999999,36.499010999999996,yes
568,-89.403913,36.499141,no
569,-89.391044,36.499079,no
570,-89.38179199999999,36.500062,no
571,-89.380085,36.500416,no
572,-89.35659299999999,36.502195,no
573,-89.346053,36.503209999999996,no
574,-89.30028399999999,36.507146999999996,yes
575,-89.282298,36.506782,no
576,-89.279091,36.506510999999996,no
577,-89.2563432316657,36.5062148978768,no
578,-89.21140899999999,36.50563,no
579,-89.163429,36.504526,no
580,-89.163224,36.504522,no
581,-89.1602570254511,36.50446220814089,no
582,-89.120002076277,36.5036509715733,no
583,-89.119805,36.503647,no
584,-89.117537,36.503603,yes
585,-89.09014599999999,36.503392,no
586,-89.0724069982356,36.503251292364496,no
587,-89.07211799999999,36.503249,no
588,-89.058871,36.503157,no
589,-89.034649,36.502964,no
590,-89.0105563150147,36.5027112308143,no
591,-89.01043899999999,36.50271,no
592,-89.00682499999999,36.502683999999995,no
593,-89.000063,36.502632999999996,no
594,-88.96447099999999,36.502190999999996,no
595,-88.9641660287314,36.502191126756394,no
596,-88.91984144158289,36.5022095495617,no
597,-88.89950999999999,36.502218,no
598,-88.8993449449784,36.5022123263371,no
599,-88.8945550859053,36.5020476779346,no
600,-88.88926905372959,36.5018659738927,no
601,-88.884557,36.501704,no
602,-88.8757890374701,36.5023656993691,no
603,-88.874725,36.502446,no
604,-88.87160992797429,36.5024823563607,no
605,-88.8715450167168,36.5024831139474,no
606,-88.85929399999999,36.50262609696,no
607,-88.8552560763571,36.5026732240271,no
608,-88.8435621254683,36.502809705461,no
609,-88.83654481072489,36.5028916053413,no
610,-88.834865800811,36.5029112012574,no
611,-88.834626,36.502914,yes
612,-88.82730115556168,36.502852430516896,no
613,-88.827012,36.502849999999995,no
614,-88.81676518603649,36.5028152435007,no
615,-88.799594,36.502756999999995,no
616,-88.747523,36.502834,no
617,-88.7152667366377,36.5026620625605,no
618,-88.715255,36.502662,no
619,-88.6614646923627,36.502245567885495,no
620,-88.66113299999999,36.502243,no
621,-88.577283,36.50194,no
622,-88.545192,36.501813999999996,no
623,-88.5448912453585,36.5018099850588,no
624,-88.516427,36.50143,no
625,-88.5163456859488,36.5014314866172,no
626,-88.51227,36.501506,no
627,-88.51191999999999,36.501456999999995,no
628,-88.48921,36.501068,no
629,-88.4890752146435,36.5010676761135,no
630,-88.47256399999999,36.501028,no
631,-88.45254299999999,36.500872,no
632,-88.450161,36.501101,no
633,-88.4301064258183,36.500896307,no
634,-88.41636,36.500755999999996,no
635,-88.330799,36.500530999999995,yes
636,-88.33039166365519,36.5005270130211,no
637,-88.32605763205379,36.5004845918309,no
638,-88.325895,36.500482999999996,no
639,-88.32092804658879,36.5004333402031,no
640,-88.32079399999999,36.500431999999996,no
641,-88.30932396059679,36.5003197997965,no
642,-88.1760579266606,36.4990161882225,no
643,-88.1377328246476,36.4986412911457,no
644,-88.127378,36.49854,no
645,-88.0882235460298,36.497795161115896,no
646,-88.0532916180151,36.4971306477427,no
647,-88.05320499999999,36.497129,yes
648,-88.050466,36.500053,no
649,-88.045304,36.504081,no
650,-88.039481,36.510408,no
651,-88.03782199999999,36.51385,no
652,-88.037329,36.51783,no
653,-88.03783,36.521015,no
654,-88.03726999999999,36.523783,no
655,-88.035854,36.525912,no
656,-88.034132,36.53112,no
657,-88.032489,36.540662,yes
658,-88.033802,36.551733,no
659,-88.035625,36.561735999999996,no
660,-88.039625,36.572783,no
661,-88.041196,36.584123,no
662,-88.045127,36.602939,yes
663,-88.05573799999999,36.630475,no
664,-88.0556537762859,36.633765381666095,no
665,-88.055604,36.635709999999996,no
666,-88.057042,36.64054,no
667,-88.05857999999999,36.643315,no
668,-88.06440099999999,36.650853999999995,no
669,-88.068208,36.659746999999996,no
670,-88.070532,36.678118,yes
671,-88.044772,36.677983,no
672,-88.011792,36.677025,yes
673,-87.9123130699728,36.6685273222729,no
674,-87.9119412773028,36.6684955630422,no
675,-87.90200375924579,36.6676466815169,no
676,-87.872062,36.665089,no
677,-87.849567,36.663700999999996,yes
678,-87.85320399999999,36.633247,yes
679,-87.8020980807962,36.634615656067794,no
680,-87.80184307286208,36.6346224853776,no
681,-87.7975010779853,36.6347387673608,no
682,-87.744768,36.636151,no
683,-87.69419132838901,36.6370710817038,no
684,-87.64115,36.638036,no
685,-87.564928,36.639113,no
686,-87.563052,36.639113,no
687,-87.47567600179869,36.64024125190689,no
688,-87.47546370472129,36.6402439932156,no
689,-87.4608982060744,36.640432071772196,no
690,-87.4516284216772,36.64055176885309,no
691,-87.4454075808545,36.6406320961245,no
692,-87.44534928503501,36.6406328488755,no
693,-87.436509,36.640747,no
694,-87.4363256493118,36.6407517830615,no
695,-87.4363215449599,36.640751890131504,no
696,-87.4262069499773,36.641015749131,no
697,-87.425009,36.641047,no
698,-87.414309,36.641047,yes
699,-87.4142959709118,36.6410470769839,no
700,-87.4142954016638,36.6410470803474,no
701,-87.4094478325022,36.6410757227884,no
702,-87.398353641194,36.6411412741421,no
703,-87.38628345922059,36.6412125922531,no
704,-87.3564273258725,36.6413890007808,no
705,-87.35586915092439,36.641392298824094,no
706,-87.347796,36.641439999999996,no
707,-87.34413099999999,36.64151,no
708,-87.33597953375501,36.6415426709465,no
709,-87.3149492444387,36.64162696001029,no
710,-87.281506,36.641760999999995,no
711,-87.278398,36.641718,no
712,-87.27521562572811,36.641730732395494,no
713,-87.247655,36.641841,no
714,-87.231037,36.641888,no
715,-87.23053,36.641895,no
716,-87.2035604632039,36.642016131156005,no
717,-87.19796125318949,36.6420412794849,no
718,-87.1977588216232,36.6420421886873,no
719,-87.17438407266629,36.642147174189404,no
720,-87.1509571557252,36.6422523939992,no
721,-87.114976,36.642413999999995,yes
722,-87.0608458150142,36.6432171572868,no
723,-87.011522,36.643949,no
724,-86.9874650905764,36.64447764266979,no
725,-86.9808875416196,36.6446221821441,no
726,-86.9197909615982,36.6459647593893,no
727,-86.906583,36.646255,no
728,-86.90602299999999,36.646302,no
729,-86.85426799999999,36.646884,no
730,-86.8540381710266,36.6468875487257,no
731,-86.843328084098,36.647052920219,no
732,-86.83315499999999,36.64721,no
733,-86.818405,36.647639,no
734,-86.816186,36.647722,no
735,-86.813037,36.647647,no
736,-86.7632948135703,36.648907168479305,no
737,-86.75891999999999,36.649018,no
738,-86.713786,36.649341,yes
739,-86.69911756601711,36.6497188017766,no
740,-86.6790728306451,36.65023507615489,no
741,-86.65301776491908,36.6509061532538,no
742,-86.606394,36.652107,no
743,-86.605042,36.652125,no
744,-86.589906,36.652485999999996,yes
745,-86.5714468167198,36.63886247359039,no
746,-86.5711861865942,36.638670119392195,no
747,-86.564143,36.633472,yes
748,-86.56391574841909,36.6335518059594,no
749,-86.56389356847639,36.6335595950872,no
750,-86.5550796576635,36.6366548545611,no
751,-86.55129199999999,36.637985,no
752,-86.5503031509311,36.643442041065,no
753,-86.550054,36.644816999999996,no
754,-86.54990068129179,36.644795678901495,no
755,-86.5457245615894,36.644214931382095,no
756,-86.543388,36.64389,no
757,-86.54377699999999,36.640536,no
758,-86.53628030614301,36.6430155347204,no
759,-86.50777099999999,36.652445,yes
760,-86.4739178412557,36.6516805037385,no
761,-86.473497,36.651671,no
762,-86.473413,36.651675999999995,no
763,-86.47219,36.651762999999995,no
764,-86.468497,36.651841,no
765,-86.4596729894085,36.651648677223,no
766,-86.41138614351739,36.6505962464493,no
767,-86.4110524007623,36.6505889723948,no
768,-86.374991,36.649803,no
769,-86.373784,36.650126,no
770,-86.359073,36.649845,no
771,-86.333051,36.648778,yes
772,-86.29618547612519,36.645599841520095,no
773,-86.293357,36.645356,no
774,-86.2644201069219,36.643541500834296,no
775,-86.222151,36.640890999999996,no
776,-86.219081,36.640823999999995,no
777,-86.21641,36.640595,no
778,-86.216183,36.640527,no
779,-86.20546861000119,36.6397833130926,no
780,-86.204859,36.639741,no
781,-86.19757299999999,36.639362999999996,no
782,-86.16504592422459,36.6378116000666,no
783,-86.12811632196001,36.6360502187826,no
784,-86.0943348700601,36.634438990568,no
785,-86.081944,36.633848,no
786,-86.080666,36.633939999999996,no
787,-86.038366,36.630804,no
788,-86.03313899999999,36.630413,no
789,-86.03277,36.630367,yes
790,-86.0029728589817,36.6294475701586,no
791,-85.9791244773022,36.628711697083695,no
792,-85.9764138326519,36.6286280565901,no
793,-85.97584562225909,36.628610523713704,no
794,-85.9729214486467,36.6285202945041,no
795,-85.959981,36.628121,no
