,Longitude,Latitude,case
66,-116.04907900023402,48.90868499947503,no
67,-116.04907500059434,48.907544000043785,no
68,-116.04907400080637,48.90716299972945,no
69,-116.04907300084501,48.906999000537404,no
70,-116.04907500056702,48.90650700011658,no
71,-116.04907500088812,48.906343999657516,no
72,-116.04907500095266,48.904447000531064,no
73,-116.04907300077436,48.89875799961178,no
74,-116.04907400037692,48.89686200052834,no
75,-116.04907600098262,48.884733999966635,no
76,-116.04908400024777,48.866236999867674,no
77,-116.04908600020654,48.86157600042829,no
78,-116.04908799996885,48.85575200060717,no
79,-116.04908800085566,48.854767000317686,no
80,-116.04908799996637,48.85351499957075,no
81,-116.04908900019811,48.852716999584466,no
82,-116.04908899984102,48.85232900048195,no
83,-116.04908900077683,48.85121299949425,no
84,-116.04909699959293,48.84434500037182,no
85,-116.04909100078987,48.834057000184025,no
86,-116.04909000006005,48.82986899997441,no
87,-116.04908900024441,48.82885700040845,no
88,-116.04909000014877,48.826232000018244,no
89,-116.0490969992152,48.82259500024346,no
90,-116.04908500076944,48.81841900039268,no
91,-116.04908700022781,48.81531600033351,no
92,-116.04908399974387,48.81276300049612,no
93,-116.04908500043044,48.8120450001762,no
94,-116.04908599955043,48.811675000651704,no
95,-116.04908600055731,48.809168999488044,no
96,-116.04908500004855,48.80803799949375,no
97,-116.04908299964988,48.79910999976154,no
98,-116.04908199983666,48.79751099968638,no
99,-116.04907999945151,48.792662000173095,no
100,-116.04907899969264,48.792415999718635,no
101,-116.04907899921595,48.79168000018852,no
102,-116.04907999945965,48.79143700060503,no
103,-116.04907500071907,48.78261100030066,no
104,-116.04907400067235,48.78106599993727,no
105,-116.04907299966327,48.77899500017935,no
106,-116.04905899912372,48.76047199944951,no
107,-116.04898099909558,48.75134699968084,no
108,-116.04897899933866,48.74991800102886,no
109,-116.04897500032126,48.748641000024215,no
110,-116.04895700066977,48.74051999987342,no
111,-116.04895199999319,48.737815000335324,no
112,-116.04895300058645,48.737388999906784,no
113,-116.04895999916457,48.73611199952705,no
114,-116.04896199964197,48.73568599949463,no
115,-116.04896400045506,48.735179999923915,no
116,-116.0489580005197,48.734204000067535,no
117,-116.0489570004139,48.733158999764406,no
118,-116.04895700113745,48.73142900059135,no
119,-116.04895800065376,48.722368999569326,no
120,-116.04895400046209,48.71967299959199,no
121,-116.04896900043268,48.71779399981099,no
122,-116.04895300080454,48.71691800043369,no
123,-116.04895099995947,48.71377099977552,no
124,-116.04894899966536,48.7114829999361,no
125,-116.04894600065897,48.71065200039561,no
126,-116.0489480001011,48.71019799986088,no
127,-116.04894700027072,48.70869100060561,no
128,-116.04893400098494,48.70838400012608,no
129,-116.04893800023595,48.70558300006181,no
130,-116.04894499984164,48.70534599989501,no
131,-116.04895300096555,48.698637000084474,no
132,-116.0489490004525,48.69740399952426,no
133,-116.0489360007859,48.693647000487665,no
134,-116.04893500021313,48.69325600039033,no
135,-116.04895300079312,48.69239400003416,no
136,-116.04895300067133,48.692259999766236,no
137,-116.04895600088898,48.69186499989289,no
138,-116.0489560002965,48.69173300018934,no
139,-116.04895800064551,48.69114600008986,no
140,-116.04895999992847,48.69075400001048,no
141,-116.04895700078404,48.690224000262035,no
142,-116.04895999931887,48.689336999915334,no
143,-116.04895999991354,48.68915600007901,no
144,-116.0489639999609,48.68847099934323,no
145,-116.04896399945198,48.68815200004439,no
146,-116.04896600010261,48.687197000030444,no
147,-116.04896700066753,48.686879000084204,no
148,-116.04896800046394,48.68633600028421,no
149,-116.04896900007172,48.68624000003629,no
150,-116.04899099959587,48.67929299999907,no
151,-116.04901700006019,48.67487900021056,no
152,-116.04901799929381,48.674858999682975,no
153,-116.04902000044517,48.67407799995553,no
154,-116.04901999941109,48.67399300065947,no
155,-116.04902700009289,48.67139400000769,no
156,-116.04903000006344,48.67052899978353,no
157,-116.0490289998137,48.670128000045324,no
158,-116.04903200039973,48.66892899934722,no
159,-116.04903199964869,48.66852900003061,no
160,-116.04903400024476,48.66629300041111,no
161,-116.04904400037702,48.65958500018665,no
162,-116.0490470003559,48.657349999611,no
163,-116.04904800056823,48.65559399947123,no
164,-116.04905000001544,48.65032900023737,no
165,-116.04905100069824,48.648646000702385,no
166,-116.04905100014747,48.64857499981999,no
167,-116.04904900064093,48.647943000314335,no
168,-116.0490450004379,48.646047000647044,no
169,-116.04904399982236,48.64541599981877,no
170,-116.04904299950476,48.64529499943519,no
171,-116.04904400009711,48.64493099988867,no
172,-116.04904400049493,48.64480999963719,no
173,-116.04903999994853,48.64285300067749,no
174,-116.04903600101842,48.64067499945622,no
175,-116.04904099915719,48.636982000144116,no
176,-116.04904400028168,48.63502600009992,no
177,-116.04904500046955,48.63490099964469,no
178,-116.04904499982321,48.634523000691594,no
179,-116.04904699952002,48.63439899994001,no
180,-116.04904700050844,48.634160999986044,no
181,-116.0490460006068,48.633448999820914,no
182,-116.04904699940437,48.63336099960621,no
183,-116.04904800068222,48.63318499969483,no
184,-116.04904699984839,48.63315300042123,no
185,-116.04904799986078,48.632865000179855,no
186,-116.04904700058589,48.632772000167385,no
187,-116.04904800023905,48.63256500003135,no
188,-116.04904999978392,48.63152300051796,no
189,-116.04905100056324,48.631100999747694,no
190,-116.04904900051203,48.63010199971599,no
191,-116.04904399967187,48.627106000119866,no
192,-116.04904299971483,48.62610799979436,no
193,-116.04903999942519,48.62593300017351,no
194,-116.04903300021684,48.625407999874234,no
195,-116.04903100010955,48.6252329997542,no
196,-116.04905699925325,48.62314899984577,no
197,-116.04905700013731,48.621440000753395,no
198,-116.04905799959849,48.620922999949855,no
199,-116.04905899918771,48.61979400035805,no
200,-116.04906300029052,48.6173599999023,no
201,-116.04906400034709,48.61671400039244,no
202,-116.04906399954675,48.61592300022048,no
203,-116.04905999926314,48.61434200038135,no
204,-116.0490619994355,48.61205500057615,no
205,-116.04906200017476,48.61152900033821,no
206,-116.04906499995776,48.61046100032853,no
207,-116.04906400000681,48.61004499996467,no
208,-116.04906299993159,48.609618000519596,no
209,-116.04905699943161,48.60728599964022,no
210,-116.04907000062404,48.60205399996083,no
211,-116.04906100025947,48.600242000838705,no
212,-116.04907899939931,48.598273000969705,no
213,-116.04908000026435,48.59788100016551,no
214,-116.04907999940426,48.597298000131275,no
215,-116.04908300039588,48.59554799977697,no
216,-116.04908599978235,48.59496600036928,no
217,-116.04908799981226,48.594744000144175,no
218,-116.04909300075164,48.5940800000597,no
219,-116.04909500027047,48.59386000010834,no
220,-116.04909300024774,48.59375299964987,no
221,-116.04908499975711,48.593435000297035,no
222,-116.0490829997642,48.59332800002177,no
223,-116.04908200008279,48.59329299973764,no
224,-116.04908399965905,48.592732000846766,no
225,-116.04908900036041,48.59206100036702,no
226,-116.04908900065023,48.59191200002052,no
227,-116.04908900090494,48.590632999953314,no
228,-116.04909200083618,48.58889400002948,no
229,-116.0490980005358,48.58697200034292,no
230,-116.04908600026033,48.58528300057365,no
231,-116.04902099990369,48.58041699999119,no
232,-116.04897600012765,48.57790500052642,no
233,-116.04897599999987,48.577818999700014,no
234,-116.04896600043769,48.57689599995605,no
235,-116.04894199983086,48.57413100075937,no
236,-116.04893700015597,48.57321000029042,no
237,-116.0489439995362,48.567277000557034,no
238,-116.04894400016607,48.56712900026419,no
239,-116.04894399937643,48.566793000524555,no
240,-116.04894399961111,48.56663499995786,no
241,-116.04894399999479,48.566549000172074,no
242,-116.04895199982283,48.562645000064606,no
243,-116.04895400030215,48.56202399978901,no
244,-116.04895999954631,48.56016200020904,no
245,-116.04896300019236,48.55954100030622,no
246,-116.04896400066767,48.55795100028804,no
247,-116.04896799976596,48.55325100041223,no
248,-116.04896799988026,48.55322100015141,no
249,-116.04896800074107,48.55318999977783,no
250,-116.04897800045333,48.551464000150794,no
251,-116.0489800003703,48.548887000090645,no
252,-116.04898199976779,48.546243000145004,no
253,-116.04898500006291,48.54462599959855,no
254,-116.04899200017935,48.541402000495175,no
255,-116.04899500001066,48.539984999938,no
256,-116.04898900015598,48.539154000097064,no
257,-116.04898499969231,48.53863800053749,no
258,-116.04898400017873,48.53853800018494,no
259,-116.0490019995149,48.536541000087695,no
260,-116.04900900064479,48.53583199989629,no
261,-116.04901400062825,48.53169000047442,no
262,-116.04902999968547,48.51926700008321,no
263,-116.04903200020716,48.517617999780995,no
264,-116.0490249995012,48.5153339993021,no
265,-116.04903899951411,48.51191400043542,no
266,-116.04905199999371,48.505174999910594,no
267,-116.04905200003854,48.5046560001383,no
268,-116.04905800039299,48.50206200034678,no
269,-116.04906800012228,48.480873000574746,no
270,-116.04909899966223,48.44264700077429,yes
271,-116.04909599968792,48.442503999849094,no
272,-116.04909700027976,48.442081000504196,no
273,-116.0490979999437,48.44194100052467,no
274,-116.04909699974299,48.44163500043797,no
275,-116.04909400071494,48.440721999980774,no
276,-116.04909300083698,48.44041699995751,no
277,-116.0490930001198,48.44031499951489,no
278,-116.0490920008768,48.439980999714905,no
279,-116.04909100002654,48.43869499936803,no
280,-116.04909100006773,48.43837500063737,no
281,-116.04908999967364,48.4382669994908,no
282,-116.04906500071998,48.41555600033631,no
283,-116.04904199950185,48.41397900054675,no
284,-116.0490409992584,48.413808000558355,no
285,-116.04903999991924,48.413301000465545,no
286,-116.0490399995246,48.41313200026483,no
287,-116.04902200025275,48.40417899976013,no
288,-116.04901899919409,48.40263500000276,no
289,-116.04900699987512,48.39476400012893,no
290,-116.0490050003829,48.39368299925282,no
291,-116.04899900001413,48.39038600043018,no
292,-116.04899900015637,48.390235999549375,no
293,-116.04899000053187,48.38469899955379,no
294,-116.04898199985583,48.356731999463705,no
295,-116.04897500006537,48.34816000018508,no
296,-116.04895899959557,48.34425699996724,no
297,-116.04895800058732,48.34361099982578,no
298,-116.04897300046002,48.3398989995711,no
299,-116.04897200080968,48.33808699941452,no
300,-116.04895599990435,48.332943000377284,no
301,-116.04896800002514,48.32916200046511,no
302,-116.04896899987985,48.32868000058135,no
303,-116.04897000080253,48.32830400000437,no
304,-116.04896899965146,48.32722699980787,no
305,-116.04896800043639,48.32674400016992,no
306,-116.04896900064583,48.32659799985052,no
307,-116.04896900000865,48.32656400039885,no
308,-116.04896700052254,48.32602600061569,no
309,-116.04896800076547,48.3259400002291,no
310,-116.04896700059415,48.325850000291595,no
311,-116.0489650004536,48.325377999864806,no
312,-116.04896099989458,48.32396000046454,no
313,-116.04895999997503,48.32348799998157,no
314,-116.04896900015795,48.3205139999935,no
315,-116.04896599945373,48.3126929994334,no
316,-116.0489660006679,48.31202100039442,no
317,-116.04896500017225,48.31096400020827,no
318,-116.04896499980063,48.30910000073444,no
319,-116.04896500002904,48.30869499979873,no
320,-116.04895300001803,48.274619000434406,no
321,-116.04895099966843,48.2631459996883,no
322,-116.04895700068789,48.262754999545024,no
323,-116.048951000726,48.262253999958084,no
324,-116.04895000070262,48.261186000798126,no
325,-116.0489470002654,48.24964999971849,no
326,-116.04894299950507,48.237089000327096,no
327,-116.04897799996235,48.22936100019292,no
328,-116.04899400019228,48.216392000074926,no
329,-116.0486690003486,48.216128000248304,no
330,-116.04901000019728,48.21580600088608,no
331,-116.0490140006741,48.20966000056958,no
332,-116.04902199990751,48.19861500039617,no
333,-116.04902399945054,48.195202999777656,no
334,-116.04902600042993,48.19409400050395,no
335,-116.0490280002168,48.19138400000794,no
336,-116.04903000028222,48.18896499997625,no
337,-116.04903099952327,48.188545999448074,no
338,-116.04903200038419,48.186219000022874,no
339,-116.04903300007244,48.18383700027487,no
340,-116.04903199961213,48.18369299958003,no
341,-116.04904000053011,48.17611600048748,no
342,-116.0490449999218,48.17358999933409,no
343,-116.04903899982286,48.173310000726495,no
344,-116.0490389996655,48.173203999614394,no
345,-116.04903900006774,48.17226600004707,no
346,-116.04904099958036,48.16963300013926,no
347,-116.04904100007168,48.16864499992911,no
348,-116.0490399992564,48.16709499953388,no
349,-116.04905399988907,48.16297700087594,no
350,-116.04904700032787,48.155630999668546,no
351,-116.04904600008453,48.155178999722196,no
352,-116.04904700060037,48.153714000201866,no
353,-116.04904199934023,48.15299999962974,no
354,-116.04904299957201,48.15165700015025,no
355,-116.04904899976823,48.14936300069278,no
356,-116.04904300067963,48.14899400079099,no
357,-116.04905000035552,48.14705899984485,no
358,-116.04904999964985,48.14685099961404,no
359,-116.04905500041295,48.14034500025776,no
360,-116.04903200060023,48.137947999656085,no
361,-116.04897700067522,48.13202999930931,no
362,-116.04896500013378,48.130724999598186,no
363,-116.04891300062243,48.12520999960225,no
364,-116.04891099974647,48.12492900023722,no
365,-116.04902800064345,48.119446000302375,no
366,-116.04902199936278,48.10856999979099,no
367,-116.04902100029457,48.103007000592356,no
368,-116.04902400043714,48.100824000127304,no
369,-116.04904100011511,48.094276999524276,no
370,-116.0490470005518,48.09209599953582,no
371,-116.04904999966679,48.0916780002737,no
372,-116.04906199946085,48.09042700063518,no
373,-116.04906700008723,48.0900120005149,no
374,-116.04906399931521,48.089834999886044,no
375,-116.04905999961511,48.08930799973167,no
376,-116.04906099996467,48.08913300008361,no
377,-116.04906199948537,48.08898800057133,no
378,-116.0490619997724,48.08851700026421,no
379,-116.04905999926044,48.08841099963519,no
380,-116.04906200002549,48.088272999469694,no
381,-116.04906200023323,48.08817399949263,no
382,-116.04906400018912,48.08807299974852,no
383,-116.04906300039768,48.08777000021745,no
384,-116.04906299938868,48.08766899957079,no
385,-116.04906400005493,48.08649700014561,no
386,-116.04906799979403,48.084663999453966,no
387,-116.04907300025523,48.082878000562005,no
388,-116.04907400056155,48.08090099942106,no
389,-116.04907300096131,48.08063199970918,no
390,-116.04907600007151,48.07947999978694,no
391,-116.04907600014113,48.079299999455024,no
392,-116.04907699922376,48.07886500020241,no
393,-116.04907699904386,48.07847099989466,no
394,-116.04907799931539,48.078430000585975,no
395,-116.04908199981386,48.07675900078915,no
396,-116.04908099963926,48.07638000041354,no
397,-116.04908399997022,48.07524600029063,no
398,-116.04908500046396,48.07486900034454,no
399,-116.04908500069608,48.07430599972969,no
400,-116.04908900099406,48.072999999961525,no
401,-116.0490890004554,48.07265099991518,no
402,-116.04909000044367,48.07213999969908,no
403,-116.04909200068262,48.07114900004739,no
404,-116.04909800000097,48.06938100046415,no
405,-116.04909999965437,48.06929299927251,no
406,-116.04910099936129,48.068161000430294,no
407,-116.04910099998368,48.06781599998467,no
408,-116.04910099967043,48.06749200058096,no
409,-116.04910199956893,48.06700100051503,no
410,-116.04910099957341,48.066792000465014,no
411,-116.04910200011243,48.06672799976031,no
412,-116.04910300038766,48.06660100072076,no
413,-116.0491029999927,48.066573000571815,no
414,-116.04910199987549,48.066491000312666,no
415,-116.04910299944727,48.066464000703554,no
416,-116.04910200011648,48.066392000098354,no
417,-116.0491029996498,48.06617700000374,no
418,-116.04910400042672,48.066106000531114,no
419,-116.04910399981765,48.06604900034178,no
420,-116.04910499943016,48.065878000185045,no
421,-116.04910399989816,48.06582300020944,no
422,-116.04910599967859,48.0651069996026,no
423,-116.04911300108452,48.06296000023835,no
424,-116.04911400040588,48.06269500031272,no
425,-116.04911500046855,48.06221700016077,no
426,-116.049116999505,48.061787999405254,no
427,-116.04911800012339,48.06153000013982,no
428,-116.04911199995642,48.06131000037733,no
429,-116.0491180002185,48.0605120003096,no
430,-116.04911800043052,48.060136000252925,no
431,-116.04911500075669,48.05904499971533,no
432,-116.04911500040384,48.05898500023603,no
433,-116.04911799973836,48.05838599988553,no
434,-116.04911899940059,48.05373300004174,no
435,-116.0491130003415,48.0489090006891,no
436,-116.04911800050141,48.04436500062564,no
437,-116.04911699925178,48.0432219995775,no
438,-116.04911699946402,48.04077200038979,no
439,-116.04911699963034,48.03967800047163,no
440,-116.04911700027665,48.033136000065916,no
441,-116.0491160001199,48.03080399996211,no
442,-116.04911800011025,48.029962999534845,no
443,-116.04912099956228,48.021508000681024,no
444,-116.04911899974951,48.01048400010214,no
445,-116.0491199997676,48.01031200036155,no
446,-116.0491179996805,48.01017500045063,no
447,-116.04911500036894,48.00978900001521,no
448,-116.0491179995261,48.00648099959157,no
449,-116.04911599911576,48.000827999650525,no
450,-116.04915300023322,47.99992300044696,no
451,-116.04911400111962,47.99708900028688,no
452,-116.04911500096279,47.99575100087401,no
453,-116.04911600035543,47.99444699998841,no
454,-116.0491110000344,47.992263000190135,no
455,-116.04910999985364,47.985554999841185,no
456,-116.04910299940077,47.98340400038239,no
457,-116.04910900098082,47.98116799995828,no
458,-116.04910900079938,47.979081999389074,no
459,-116.0491080006536,47.9787590001404,no
460,-116.04910800010367,47.9773340005724,no
461,-116.04910800083984,47.97684199974698,yes
462,-116.04894899958887,47.976770000328656,no
463,-116.0489109999084,47.976753000612334,no
464,-116.04883899993384,47.976721000067066,no
465,-116.04835200061393,47.976646000131865,no
466,-116.04773899979666,47.97631399983801,no
467,-116.04742199912758,47.97608199979667,no
468,-116.0473570008834,47.976035000064634,no
469,-116.04681900032271,47.97572999996514,no
470,-116.04674200043742,47.97568599955126,no
471,-116.04587799965853,47.97533399950591,no
472,-116.04570400004646,47.97527000023287,no
473,-116.0450970003447,47.97504500007415,no
474,-116.04439500062513,47.97463100072511,no
475,-116.04434600040143,47.97460399999983,no
476,-116.04371900008853,47.97435500052272,no
477,-116.0430549996477,47.974209000007036,no
478,-116.04290800069731,47.97418900004053,no
479,-116.042448999992,47.97412599958167,no
480,-116.04203100093538,47.97378700016107,no
481,-116.04175999999063,47.97356299981238,no
482,-116.04161699978691,47.97342899965695,no
483,-116.04144699977536,47.97326500058766,no
484,-116.04110799953,47.97285000012012,no
485,-116.04109500018285,47.97283400025871,no
486,-116.04083100030428,47.97263200034746,no
487,-116.04070900029356,47.9725390007081,no
488,-116.04062900088073,47.97247699983437,no
489,-116.03996400062256,47.97193100040411,no
490,-116.03965600067204,47.971735999919005,no
491,-116.0394429996371,47.971680000409435,no
492,-116.03850500009007,47.97134500039862,no
493,-116.03719999939261,47.971591999632174,no
494,-116.0366230001115,47.97167400002979,no
495,-116.03597599963432,47.97182100063991,no
496,-116.03534300023279,47.971923999640914,no
497,-116.03449500040863,47.97213699923344,no
498,-116.0342349998174,47.972202999822166,no
499,-116.03335999979318,47.97235199965487,no
500,-116.03269100013486,47.97238900033021,no
501,-116.03245600012666,47.97240300045979,no
502,-116.03175999945975,47.972475000336416,no
503,-116.0310140002149,47.97266699977185,no
504,-116.03038700082296,47.97261900039606,no
505,-116.03022500053447,47.97231100036883,no
506,-116.03013900109123,47.9722179996861,no
507,-116.02985199949585,47.971915000157985,no
508,-116.02957899988687,47.97171299950011,no
509,-116.02945100079224,47.97148700012719,no
510,-116.02918799930066,47.97116799976032,no
511,-116.02903800034909,47.97105500032845,no
512,-116.02881999956404,47.970887000459044,no
513,-116.02860899997364,47.97074700000967,no
514,-116.02834300084679,47.97056500024204,no
515,-116.02823200010958,47.97027099964854,no
516,-116.02817799968506,47.969840000140465,no
517,-116.02818500030722,47.96942100033362,no
518,-116.02818600043621,47.969354000344346,no
519,-116.0281860003169,47.96930600090667,no
520,-116.02805400015927,47.96895500006959,no
521,-116.02803799926642,47.96891400027008,no
522,-116.02780600004756,47.96864400051206,no
523,-116.02734099960243,47.96830300042186,no
524,-116.02686000094972,47.96802900011909,no
525,-116.02648399985377,47.967756000292106,no
526,-116.0261780005808,47.96753399942553,no
527,-116.02577699961276,47.96729300018296,no
528,-116.0255189990371,47.96713799999173,no
529,-116.02544399986334,47.967092999704114,no
530,-116.02523800065342,47.96696899973898,no
531,-116.02492599992075,47.96676499999358,no
532,-116.02434400043987,47.96637900028144,no
533,-116.02410800035076,47.965680000472474,no
534,-116.02403099982,47.96545199993347,no
535,-116.02352999967268,47.96507699967015,no
536,-116.0232739999064,47.96488399956246,no
537,-116.02323099983515,47.96485200007648,no
538,-116.02318199923137,47.96481600041074,no
539,-116.02309100059165,47.964769000038224,no
540,-116.02276500080379,47.96460200020309,no
541,-116.02228199970803,47.96435499992133,no
542,-116.02180299986503,47.9641090001335,no
543,-116.02157500040884,47.964009999568674,no
544,-116.02129600023983,47.96388800000992,no
545,-116.02101200098828,47.96376400016878,no
546,-116.02070599971164,47.96363000001908,no
547,-116.02051599957524,47.96354700049161,no
548,-116.02019300031348,47.963416000141706,no
549,-116.0197580001877,47.96324000081778,no
550,-116.0190220006381,47.963114000159386,no
551,-116.01877099947059,47.962894999592294,no
552,-116.01856999977998,47.96247199982573,no
553,-116.01839500078616,47.961865000143014,no
554,-116.01812200098814,47.96126300023119,no
555,-116.01805700023506,47.9611799996764,no
556,-116.01764699971183,47.9606390001112,no
557,-116.01709799989709,47.96002000028616,no
558,-116.0165940003202,47.95936399956088,no
559,-116.01613400027608,47.9586560001624,no
560,-116.0156080006877,47.958217999479245,no
561,-116.01505999974644,47.95795500062841,no
562,-116.01489499960418,47.957875000659726,no
563,-116.01426200044727,47.957401000492105,no
564,-116.01417900052867,47.95727799988487,no
565,-116.01395700009644,47.95672600011058,no
566,-116.01388400040983,47.956564000435854,no
567,-116.0137520008377,47.956270000192646,no
568,-116.01292200036595,47.95555300025419,no
569,-116.0122120004331,47.95462699946236,no
570,-116.01175700006016,47.95399700014535,no
571,-116.0116690000527,47.9539229999254,no
572,-116.01142399978069,47.95371499979015,no
573,-116.0107389994565,47.953403000557415,no
574,-116.00994599983211,47.953013999828485,no
575,-116.00936000028918,47.95249999948559,no
576,-116.00901500044581,47.95219700012779,no
577,-116.00843000000657,47.95159800037101,no
578,-116.00811100038148,47.95143199953694,no
579,-116.00755300074471,47.95085400035874,no
580,-116.00748399945515,47.950783000091455,no
581,-116.00751100001493,47.950427000161355,no
582,-116.00753799926392,47.950013000541894,no
583,-116.00750599958548,47.949355000640935,no
584,-116.00722400065415,47.948278999873516,no
585,-116.00723199961325,47.947745000035376,no
586,-116.00720300018124,47.94691200039687,no
587,-116.00720200001663,47.94665199987319,no
588,-116.00720300095414,47.946312000665785,no
589,-116.00737000051082,47.946066999462786,no
590,-116.00749700076832,47.94587800051403,no
591,-116.007451999902,47.94531400001454,no
592,-116.00726799993424,47.94505799984407,no
593,-116.00715199945205,47.94489499967321,no
594,-116.00706900049278,47.944814999441384,no
595,-116.00697400025528,47.94472300029802,no
596,-116.00695399949547,47.9447030003605,no
597,-116.00688200020352,47.9446320004377,no
598,-116.00686400031391,47.944615000730835,no
599,-116.00680699967592,47.94443000030955,no
600,-116.00678100026396,47.9444020004114,no
601,-116.00676899992975,47.944310999675324,no
602,-116.00676600001655,47.94429199962476,no
603,-116.00679000085717,47.94420400021684,no
604,-116.0067929999798,47.944101999818805,no
605,-116.00679400086473,47.94404700053726,no
606,-116.00676299994143,47.943798000768574,no
607,-116.00674299965829,47.94363800039545,no
608,-116.00673600091827,47.943610999776205,no
609,-116.00672800021981,47.94358599956332,no
610,-116.00672299985456,47.94356400022196,no
611,-116.00665900001641,47.943341000036156,no
612,-116.00636300091718,47.94314899994644,no
613,-116.00630000036035,47.94310800043541,no
614,-116.00625100036314,47.9430820001963,no
615,-116.00597100034643,47.94293599994082,no
616,-116.0053120003912,47.942766000749536,no
617,-116.00504499963478,47.942636999816656,no
618,-116.00496599924145,47.94262800049972,no
619,-116.00490599966189,47.94256200026632,no
620,-116.0046280001181,47.942392000623016,no
621,-116.00430000074701,47.94189599976501,no
622,-116.00396000044334,47.94138100039429,no
623,-116.00344699957091,47.94087000078063,no
624,-116.00327599998849,47.94076799984416,no
625,-116.00298799993811,47.94059400002811,no
626,-116.0023149998133,47.94031499993428,no
627,-116.00172500021142,47.94012500058304,no
628,-116.00128599993077,47.93995200036527,no
629,-116.00099000044384,47.9398380004671,no
630,-115.99959899982545,47.93922299972473,no
631,-115.99852800024948,47.93890000025208,no
632,-115.99812799946682,47.9384769997442,no
633,-115.99803099978558,47.93820700025182,no
634,-115.99830400015678,47.937015000093446,no
635,-115.99830300034446,47.936627999864875,no
636,-115.99802600022151,47.93620100015106,no
637,-115.99645400022654,47.935228000076386,no
638,-115.99548199991614,47.93446300007992,no
639,-115.9951209996648,47.933827000230174,no
640,-115.99502800045428,47.93331500031599,no
641,-115.99500199964668,47.93310100036846,no
642,-115.99500100040102,47.93305499963328,no
643,-115.99499700109803,47.93256200035049,no
644,-115.99499300029987,47.93217000063711,no
645,-115.99498600000987,47.93206800029102,no
646,-115.99493499980024,47.93140900058989,no
647,-115.99467300019982,47.93094300026564,no
648,-115.99447900020161,47.930597999963396,no
649,-115.99408799977219,47.93030900012103,no
650,-115.99384099989152,47.929750000311444,no
651,-115.99367800060797,47.92950100037107,no
652,-115.99340300012616,47.92908200018061,no
653,-115.99325000050088,47.928707999563564,no
654,-115.99324000055033,47.92869700047194,no
655,-115.9936819999979,47.92807700015599,no
656,-115.9937000002174,47.928019000172306,no
657,-115.99384499997694,47.92776700076331,no
658,-115.99404200017027,47.92706300074348,no
659,-115.99395700085616,47.92666199985596,no
660,-115.993772999917,47.926445000015775,no
661,-115.99372100041928,47.92638400071685,no
662,-115.99362099989484,47.926267000601804,no
663,-115.99340599974728,47.926014000878766,no
664,-115.99337500011325,47.92597699968255,no
