,Longitude,Latitude,case
350,-83.15408,35.76428,no
351,-83.14808,35.764295,no
352,-83.14697,35.765124,no
353,-83.127707,35.768093,no
354,-83.120183,35.766234,no
355,-83.11366199999999,35.770210999999996,no
356,-83.1112053033996,35.770754866607895,no
357,-83.1111464364102,35.7707678986566,no
358,-83.110491,35.770913,no
359,-83.104805,35.77348,no
360,-83.104584,35.774229999999996,no
361,-83.10231999999999,35.775071,no
362,-83.100233,35.774744999999996,no
363,-83.100329,35.774803999999996,no
364,-83.100225,35.774764999999995,no
365,-83.0994376706573,35.7751030945924,no
366,-83.0994325596183,35.7751052893723,no
367,-83.09805401048169,35.7756972652879,no
368,-83.09719299999999,35.776067,no
369,-83.08605399999999,35.783626999999996,no
370,-83.085205,35.785793999999996,no
371,-83.078732,35.789471999999996,yes
372,-83.07403,35.790016,no
373,-83.072221,35.788309999999996,no
374,-83.063975,35.786643,no
375,-83.06150699999999,35.786774,no
376,-83.05834,35.788241,no
377,-83.052677,35.789547999999996,no
378,-83.04853,35.787706,no
379,-83.046307,35.785852999999996,no
380,-83.044108,35.785347,no
381,-83.042666,35.785407,no
382,-83.03950999999999,35.786777,no
383,-83.036209,35.787405,no
384,-83.0249098431397,35.783807874156594,no
385,-83.012377,35.779818,no
386,-83.006067,35.778404,no
387,-83.00147299999999,35.773752,no
388,-82.995803,35.773128,no
389,-82.992053,35.773948,yes
390,-82.98397,35.77801,no
391,-82.978414,35.78261,no
392,-82.974463,35.786789999999996,no
393,-82.96964799999999,35.789663,no
394,-82.96408799999999,35.78998,no
395,-82.9628979027128,35.791734792758696,no
396,-82.962206,35.792755,no
397,-82.962842,35.795125999999996,no
398,-82.96172399999999,35.800491,no
399,-82.95895,35.803323,no
400,-82.956127,35.807874,no
401,-82.95575099999999,35.809802,no
402,-82.95202599999999,35.816182999999995,no
403,-82.945515,35.824662,no
404,-82.94382999999999,35.825638,no
405,-82.9375231020696,35.8272973465226,no
406,-82.937437,35.82732,no
407,-82.933221,35.832915,no
408,-82.931859,35.836351,no
409,-82.92756899999999,35.838586,no
410,-82.923358,35.839273,no
411,-82.916551,35.841369,yes
412,-82.916604132027,35.8415041041324,no
413,-82.918058,35.845200999999996,no
414,-82.920974,35.851073,no
415,-82.91937399999999,35.860523,no
416,-82.92121399999999,35.863825999999996,no
417,-82.920609,35.868472,no
418,-82.91226499999999,35.868536,no
419,-82.90130099999999,35.872592999999995,no
420,-82.899718,35.874601999999996,no
421,-82.897273,35.877882,no
422,-82.89632399999999,35.8803,yes
423,-82.90002899999999,35.881228,no
424,-82.903561,35.880378,no
425,-82.906528,35.884088999999996,no
426,-82.903702,35.887617,no
427,-82.901843,35.890274,no
428,-82.901843,35.89293,no
429,-82.90454299999999,35.897011,no
430,-82.905958,35.903203,no
431,-82.908417,35.905074,no
432,-82.90691699999999,35.907396999999996,no
433,-82.910279,35.912569,no
434,-82.914503,35.915154,no
435,-82.911695,35.916753,no
436,-82.9118950992202,35.9179432222846,no
437,-82.91229299999999,35.92031,no
438,-82.913479,35.922072,no
439,-82.913337,35.924113,yes
440,-82.91682399999999,35.924150999999995,no
441,-82.920396,35.927223999999995,no
442,-82.92000999999999,35.928422,no
443,-82.91438099999999,35.929683,no
444,-82.910608,35.92693,no
445,-82.90482899999999,35.926102,no
446,-82.901623,35.927383999999996,no
447,-82.900322,35.929048,no
448,-82.899007,35.930381,no
449,-82.899676,35.932623,no
450,-82.901713,35.937712999999995,no
451,-82.898505,35.945101,no
452,-82.8984628586303,35.945088097924696,no
453,-82.896947,35.944624,no
454,-82.892659,35.945181999999996,no
455,-82.883933,35.949192,no
456,-82.87415899999999,35.952698,no
457,-82.870666,35.951989999999995,no
458,-82.869315,35.950565,no
459,-82.86072399999999,35.94743,no
460,-82.852554,35.949089,yes
461,-82.84984899999999,35.947772,no
462,-82.841259,35.941721,no
463,-82.83999399999999,35.940166,no
464,-82.83326799999999,35.934993,no
465,-82.830112,35.932972,no
466,-82.82893299999999,35.932932,no
467,-82.826045,35.929721,yes
468,-82.82257,35.922531,no
469,-82.821861,35.921839,no
470,-82.81613,35.923986,no
471,-82.811067,35.926801,no
472,-82.809038,35.927240999999995,no
473,-82.804997,35.927168,no
474,-82.802892,35.929013,no
475,-82.802769,35.930129,no
476,-82.805771,35.935316,no
477,-82.806174,35.936907999999995,no
478,-82.80585099999999,35.937937999999995,no
479,-82.800431,35.944154999999995,no
480,-82.7885180949947,35.9515125924172,no
481,-82.7876265911168,35.95206319885369,no
482,-82.787465,35.952163,yes
483,-82.785191,35.959230999999996,no
484,-82.785356,35.96253,no
485,-82.784536,35.963905,no
486,-82.783085,35.964982,no
487,-82.777751,35.966912,no
488,-82.77490499999999,35.971978,no
489,-82.776434,35.973886,no
490,-82.77862499999999,35.974792,no
491,-82.78031899999999,35.974365,no
492,-82.781809,35.974562,no
493,-82.785558,35.977795,no
494,-82.7852918582795,35.987061487670005,no
495,-82.78526699999999,35.987927,yes
496,-82.779397,35.992511,no
497,-82.778589,35.997001,no
498,-82.777283,35.998810999999996,no
499,-82.776001,36.000102999999996,no
500,-82.765365,36.003003,no
501,-82.759165,36.004203,no
502,-82.754465,36.004304,no
503,-82.75006499999999,36.006004,no
504,-82.731865,36.017604,no
505,-82.727865,36.018504,no
506,-82.725065,36.018204,no
507,-82.715965,36.022804,no
508,-82.71536499999999,36.024253,no
509,-82.715565,36.026904,no
510,-82.715165,36.028604,no
511,-82.707465,36.030104,no
512,-82.703165,36.032404,no
513,-82.701065,36.034403999999995,no
514,-82.68886499999999,36.038604,no
515,-82.685565,36.042004,no
516,-82.684765,36.045004,no
517,-82.683565,36.046104,yes
518,-82.67296499999999,36.050405,no
519,-82.668365,36.052904999999996,no
520,-82.66266499999999,36.055005,no
521,-82.657249,36.056636,no
522,-82.654815,36.056225,no
523,-82.650165,36.057805,no
524,-82.6472902115918,36.059982870006195,no
525,-82.643565,36.062805,no
526,-82.637165,36.065805,no
527,-82.63226499999999,36.065705,yes
528,-82.628365,36.062104999999995,no
529,-82.618664,36.056104999999995,no
530,-82.61726399999999,36.054204999999996,no
531,-82.61806399999999,36.051204999999996,no
532,-82.618164,36.047005,no
533,-82.613563,36.046406,no
534,-82.609663,36.044906,no
535,-82.606163,36.041005999999996,no
536,-82.60287699999999,36.039833,no
537,-82.601663,36.038005999999996,no
538,-82.60176299999999,36.036006,yes
539,-82.600064,36.036293,no
540,-82.596042,36.036606,no
541,-82.59196399999999,36.035706,no
542,-82.590963,36.033606,no
543,-82.590763,36.031906,no
544,-82.59487299999999,36.029598,no
545,-82.600163,36.025706,no
546,-82.60176299999999,36.024307,no
547,-82.603963,36.021307,no
548,-82.602864,36.017907,no
549,-82.6033,36.01734,no
550,-82.60696399999999,36.016307,no
551,-82.608263,36.015307,no
552,-82.609363,36.011407,no
553,-82.607563,36.010207,no
554,-82.608462,36.008306999999995,no
555,-82.611862,36.006206,no
556,-82.613862,36.004706,no
557,-82.614362,36.003506,no
558,-82.615062,36.000306,no
559,-82.613028,35.994,no
560,-82.61260399999999,35.993488,no
561,-82.606944,35.99217,no
562,-82.60423899999999,35.987319,no
563,-82.60674,35.984446,no
564,-82.610885,35.974441999999996,no
565,-82.61160199999999,35.971418,no
566,-82.610889,35.967408999999996,yes
567,-82.6104218087495,35.967201990066094,no
568,-82.6094241931328,35.9667599519444,no
569,-82.607761,35.966023,no
570,-82.60037,35.964625999999996,no
571,-82.59486,35.965347,no
572,-82.591977,35.966384999999995,no
573,-82.581003,35.965557,no
574,-82.577719,35.964196,no
575,-82.576678,35.959255,no
576,-82.57517,35.958383999999995,no
577,-82.567503,35.955552,no
578,-82.557874,35.953901,no
579,-82.553192,35.960626999999995,no
580,-82.54968199999999,35.964275,yes
581,-82.542463,35.967994,no
582,-82.53968559160859,35.9689700109112,no
583,-82.539273,35.969114999999995,no
584,-82.534763,35.969887,no
585,-82.531292,35.972187999999996,no
586,-82.522702,35.973436,no
587,-82.52065999999999,35.974633,no
588,-82.51644399999999,35.975958,no
589,-82.512598,35.975664,no
590,-82.50706799999999,35.977475,no
591,-82.5054541504531,35.9776714603071,no
592,-82.50538399999999,35.97768,no
593,-82.50020599999999,35.982561,no
594,-82.487451,35.991557,no
595,-82.487411,35.991634,no
596,-82.48583634051549,35.9923340407149,no
597,-82.484678,35.992849,no
598,-82.483666,35.993866,no
599,-82.483498,35.996283999999996,no
600,-82.482292,35.997823,no
601,-82.47419,36.000108,no
602,-82.464558,36.006508,no
603,-82.460658,36.007809,yes
604,-82.46055891146719,36.007955310411695,no
605,-82.416660772702,36.072773655932195,no
606,-82.41666028891659,36.072774370271596,no
607,-82.409458,36.083408999999996,yes
608,-82.40445799999999,36.087609,no
609,-82.389958,36.096909,no
610,-82.38045799999999,36.099309,no
611,-82.37875799999999,36.102809,no
612,-82.375558,36.105609,no
613,-82.3739604643415,36.1059070791085,no
614,-82.371383,36.106387999999995,no
615,-82.36656599999999,36.10765,no
616,-82.3609852894429,36.110579205966204,no
617,-82.360919,36.110614,no
618,-82.360357,36.111609,no
619,-82.35515699999999,36.115609,yes
620,-82.34995699999999,36.117109,no
621,-82.348422,36.115929,no
622,-82.346857,36.115209,no
623,-82.336756,36.114909,no
624,-82.332289,36.116935,no
625,-82.329177,36.117427,no
626,-82.3255986073382,36.119155485078096,no
627,-82.325169,36.119363,no
628,-82.32144799999999,36.119551,no
629,-82.318156,36.120909999999995,no
630,-82.308655,36.126509999999996,no
631,-82.307255,36.12851,no
632,-82.302855,36.13131,no
633,-82.29765499999999,36.13351,no
634,-82.29731136903439,36.133602193673696,no
635,-82.28945499999999,36.135709999999996,yes
636,-82.288455,36.13541,no
637,-82.280354,36.12881,no
638,-82.278654,36.12851,no
639,-82.27405399999999,36.12941,no
640,-82.270954,36.12761,no
641,-82.26875,36.12704,no
642,-82.26568999999999,36.127614,no
643,-82.26335399999999,36.130109999999995,no
644,-82.260353,36.13371,no
645,-82.25631899999999,36.133925,no
646,-82.253253,36.13371,no
647,-82.251853,36.13221,no
648,-82.24752099999999,36.130865,yes
649,-82.2457025275854,36.132001248123096,no
650,-82.244461,36.132777,no
651,-82.243353,36.134311,no
652,-82.241553,36.137111,no
653,-82.237737,36.139189,no
654,-82.236415,36.139925999999996,no
655,-82.235479,36.140747999999995,no
656,-82.23480699999999,36.14172,no
657,-82.23306348211,36.1430310484272,no
658,-82.22828799999999,36.146622,no
659,-82.224852,36.150011,no
660,-82.223232,36.154772,no
661,-82.22205199999999,36.156911,no
662,-82.218451,36.157832,no
663,-82.213852,36.159112,no
664,-82.21125099999999,36.159012,no
665,-82.204872,36.157067,yes
666,-82.20181199999999,36.154962999999995,no
667,-82.19925099999999,36.152713,no
668,-82.19534999999999,36.150013,no
669,-82.19194999999999,36.148813,no
670,-82.190274,36.150101,no
671,-82.18750899999999,36.151098,no
672,-82.18684999999999,36.150013,no
673,-82.18684999999999,36.149113,no
674,-82.18545,36.147214,no
675,-82.18475,36.145413999999995,no
676,-82.18365,36.144414,no
677,-82.182549,36.143713999999996,no
678,-82.18034899999999,36.143913999999995,no
679,-82.178861,36.143296,no
680,-82.17684899999999,36.142213999999996,no
681,-82.174649,36.143614,no
682,-82.17384899999999,36.145314,no
683,-82.17214899999999,36.146414,no
684,-82.169249,36.146614,no
685,-82.160883,36.146547999999996,no
686,-82.155948,36.148115,no
687,-82.1484717152983,36.149424284358396,no
688,-82.147948,36.149516,yes
689,-82.14414699999999,36.144216,no
690,-82.1410296875417,36.136658878889,no
691,-82.140847,36.136216,no
692,-82.136547,36.128817,no
693,-82.136546,36.123717,no
694,-82.137974,36.119575999999995,no
695,-82.130646,36.106417,yes
696,-82.13003086153849,36.1060654923077,no
697,-82.127146,36.104417,no
698,-82.115245,36.104617999999995,no
699,-82.1104459359574,36.106663502706695,no
700,-82.109145,36.107217999999996,no
701,-82.10544399999999,36.108118999999995,no
702,-82.101644,36.106218999999996,no
703,-82.09854399999999,36.105719,no
704,-82.085943,36.10602,no
705,-82.080944957901,36.1057614805811,no
706,-82.08014299999999,36.10572,no
707,-82.079743,36.106519999999996,no
708,-82.06714199999999,36.11202,no
709,-82.061342,36.113121,no
710,-82.05604199999999,36.120720999999996,no
711,-82.05604199999999,36.123920999999996,no
712,-82.0542230266223,36.12669732778701,no
713,-82.054142,36.126821,no
714,-82.05111612601249,36.1264057246758,no
715,-82.04394099999999,36.125420999999996,no
716,-82.03794099999999,36.121122,no
717,-82.03383203272419,36.1205227756056,no
718,-82.033141,36.120422,yes
719,-82.02874,36.124322,no
720,-82.02633999999999,36.129222,no
721,-82.02664,36.130221999999996,no
722,-82.0193231568855,36.1409883895234,no
723,-82.0165204661661,36.145112416720096,no
724,-81.999437122236,36.1702497515291,no
725,-81.9897007174947,36.1845764118609,no
726,-81.9760434984663,36.204672365479794,no
727,-81.9757231867985,36.2051436889906,no
728,-81.9708058968813,36.2123792491659,no
729,-81.960101,36.228131,no
730,-81.938897,36.256067,no
731,-81.933019683861,36.264842650423404,no
732,-81.932994,36.264880999999995,no
733,-81.9181112586581,36.287113206280196,no
734,-81.908137,36.302012999999995,yes
735,-81.897701,36.307446,no
736,-81.89456899999999,36.307182999999995,no
737,-81.887243,36.309193,no
738,-81.87938199999999,36.313767,no
739,-81.876182,36.316075,no
740,-81.874336,36.31919,no
741,-81.863148,36.330208999999996,no
742,-81.8626525518677,36.3305990535769,no
743,-81.857333,36.334787,no
744,-81.850889,36.3375,no
745,-81.845638,36.34036,no
746,-81.841268,36.343320999999996,no
747,-81.833202,36.347339,yes
748,-81.822493,36.348819,no
749,-81.812904,36.351065999999996,no
750,-81.808255,36.354121,no
751,-81.800812,36.358073,no
752,-81.79716599999999,36.35867,no
753,-81.7965312976567,36.359771092931496,no
754,-81.795684,36.361241,no
755,-81.79359699999999,36.362209,no
756,-81.793044,36.357800999999995,no
757,-81.7908,36.355906999999995,no
758,-81.79073199999999,36.35365,no
759,-81.79061435767919,36.352055861305004,no
760,-81.790525,36.350845,no
761,-81.789385,36.348154,no
762,-81.7886361960412,36.34808628600219,no
763,-81.784077,36.347674,no
764,-81.781318,36.347656,no
765,-81.778913,36.348639999999996,no
766,-81.77484,36.344481,no
767,-81.772955,36.343375,no
768,-81.771677,36.343572,no
769,-81.76900599999999,36.342283,no
770,-81.76897699999999,36.341042,no
771,-81.764927,36.338671999999995,yes
772,-81.762035,36.340187,no
773,-81.759393,36.34005,no
774,-81.756821,36.338954,no
775,-81.75442,36.337044,no
776,-81.751277,36.337193,no
777,-81.750227,36.337857,no
778,-81.74784199999999,36.337356,no
779,-81.744461,36.337778,no
780,-81.74033760840109,36.339422205515596,no
781,-81.739498,36.339757,no
782,-81.735957,36.342987,no
783,-81.730976,36.341187,no
784,-81.72809199999999,36.34144,no
785,-81.725938,36.340364,no
786,-81.724633,36.339908,no
787,-81.72357199999999,36.338941999999996,no
788,-81.721015,36.338645,no
789,-81.71831,36.336055,no
790,-81.717186,36.336169,no
791,-81.71323699999999,36.336048999999996,no
792,-81.707438,36.335170999999995,no
793,-81.7072901364256,36.3358302119098,no
794,-81.706971,36.337253,no
795,-81.70596599999999,36.338496,no
796,-81.705299,36.341851999999996,no
797,-81.707785,36.346007,no
798,-81.708669,36.346402,no
799,-81.713236,36.346658999999995,no
800,-81.717405,36.347778999999996,yes
801,-81.72145499999999,36.351167,no
802,-81.723216,36.354765,no
803,-81.72431999999999,36.357758,no
804,-81.724047,36.360901,no
805,-81.724047,36.364292999999996,no
806,-81.72608199999999,36.368893,no
807,-81.731178,36.374061999999995,no
808,-81.73241399999999,36.377927,no
809,-81.734611,36.37957,no
810,-81.73358499999999,36.382034,no
811,-81.73073699999999,36.382943,no
812,-81.729306,36.385600000000004,no
813,-81.730105,36.386426,no
814,-81.730193,36.388812,no
815,-81.7285855479342,36.391218721207494,no
816,-81.72856999999999,36.391242,no
817,-81.730987,36.393909,no
818,-81.73387699999999,36.39457,no
819,-81.73871799999999,36.394802999999996,no
820,-81.739194,36.398278999999995,no
821,-81.73865599999999,36.401205,no
822,-81.739648,36.401599,no
823,-81.740651,36.401742999999996,no
824,-81.74075599999999,36.402519,no
